pageNumber,productName,productPrice,productSummaryDesc,productDetailedDesc,stock,sku,categories,tags,productURL
13,Gligar,£112.00,"Gligar glides through the air without a sound as if it were sliding. This Pokémon hangs on to the face of its foe using its clawed hind legs and the large pincers on its forelegs, then injects the prey with its poison barb.","Gligar glides through the air without a sound as if it were sliding. This Pokémon hangs on to the face of its foe using its clawed hind legs and the large pincers on its forelegs, then injects the prey with its poison barb.",140 in stock,5090,"Fly Scorpion, Pokemon","Fly Scorpion, gligar, Sand Veil",https://scrapeme.live/shop/Gligar/
13,Steelix,£116.00,Steelix lives even further underground than Onix. This Pokémon is known to dig toward the earth’s core. There are records of this Pokémon reaching a depth of over six-tenths of a mile underground.,Steelix lives even further underground than Onix. This Pokémon is known to dig toward the earth’s core. There are records of this Pokémon reaching a depth of over six-tenths of a mile underground.,157 in stock,4345,"Iron Snake, Pokemon","Iron Snake, Rock Head, steelix",https://scrapeme.live/shop/Steelix/
13,Snubbull,£63.00,"By baring its fangs and making a scary face, Snubbull sends smaller Pokémon scurrying away in terror. However, this Pokémon seems a little sad at making its foes flee.","By baring its fangs and making a scary face, Snubbull sends smaller Pokémon scurrying away in terror. However, this Pokémon seems a little sad at making its foes flee.",164 in stock,3961,"Fairy, Pokemon","Fairy, Run Away, snubbull",https://scrapeme.live/shop/Snubbull/
13,Granbull,£59.00,"Granbull has a particularly well-developed lower jaw. The enormous fangs are heavy, causing the Pokémon to tip its head back for balance. Unless it is startled, it will not try to bite indiscriminately.","Granbull has a particularly well-developed lower jaw. The enormous fangs are heavy, causing the Pokémon to tip its head back for balance. Unless it is startled, it will not try to bite indiscriminately.",171 in stock,7346,"Fairy, Pokemon","Fairy, granbull, Intimidate",https://scrapeme.live/shop/Granbull/
13,Qwilfish,£77.00,"Qwilfish sucks in water, inflating itself. This Pokémon uses the pressure of the water it swallowed to shoot toxic quills all at once from all over its body. It finds swimming somewhat challenging.","Qwilfish sucks in water, inflating itself. This Pokémon uses the pressure of the water it swallowed to shoot toxic quills all at once from all over its body. It finds swimming somewhat challenging.",297 in stock,3335,"Balloon, Pokemon","Balloon, Poison Point, qwilfish",https://scrapeme.live/shop/Qwilfish/
13,Scizor,£172.00,Scizor has a body with the hardness of steel. It is not easily fazed by ordinary sorts of attacks. This Pokémon flaps its wings to regulate its body temperature.,Scizor has a body with the hardness of steel. It is not easily fazed by ordinary sorts of attacks. This Pokémon flaps its wings to regulate its body temperature.,198 in stock,9056,"Pincer, Pokemon","Pincer, scizor, Swarm",https://scrapeme.live/shop/Scizor/
13,Shuckle,£194.00,"Shuckle quietly hides itself under rocks, keeping its body concealed inside its hard shell while eating berries it has stored away. The berries mix with its body fluids to become a juice.","Shuckle quietly hides itself under rocks, keeping its body concealed inside its hard shell while eating berries it has stored away. The berries mix with its body fluids to become a juice.",74 in stock,7903,"Mold, Pokemon","Mold, shuckle, Sturdy",https://scrapeme.live/shop/Shuckle/
14,Heracross,£143.00,"Heracross has sharp claws on its feet. These are planted firmly into the ground or the bark of a tree, giving the Pokémon a secure and solid footing to forcefully fling away foes with its proud horn.","Heracross has sharp claws on its feet. These are planted firmly into the ground or the bark of a tree, giving the Pokémon a secure and solid footing to forcefully fling away foes with its proud horn.",49 in stock,9256,"Pokemon, Single Horn","heracross, Single Horn, Swarm",https://scrapeme.live/shop/Heracross/
14,Sneasel,£108.00,Sneasel scales trees by punching its hooked claws into the bark. This Pokémon seeks out unguarded nests and steals eggs for food while the parents are away.,Sneasel scales trees by punching its hooked claws into the bark. This Pokémon seeks out unguarded nests and steals eggs for food while the parents are away.,141 in stock,5017,"Pokemon, Sharp Claw","Keen Eye, Sharp Claw, sneasel",https://scrapeme.live/shop/Sneasel/
14,Teddiursa,£173.00,This Pokémon likes to lick its palms that are sweetened by being soaked in honey. Teddiursa concocts its own honey by blending fruits and pollen collected by Beedrill.,This Pokémon likes to lick its palms that are sweetened by being soaked in honey. Teddiursa concocts its own honey by blending fruits and pollen collected by Beedrill.,274 in stock,7681,"Little Bear, Pokemon","Little Bear, Pickup, teddiursa",https://scrapeme.live/shop/Teddiursa/
14,Ursaring,£31.00,"In the forests inhabited by Ursaring, it is said that there are many streams and towering trees where they gather food. This Pokémon walks through its forest gathering food every day.","In the forests inhabited by Ursaring, it is said that there are many streams and towering trees where they gather food. This Pokémon walks through its forest gathering food every day.",209 in stock,7576,"Hibernator, Pokemon","Guts, Hibernator, ursaring",https://scrapeme.live/shop/Ursaring/
14,Magcargo,£36.00,"Magcargo’s body temperature is approximately 18,000 degrees Fahrenheit. Water is vaporized on contact. If this Pokémon is caught in the rain, the raindrops instantly turn into steam, cloaking the area in a thick fog.","Magcargo’s body temperature is approximately 18,000 degrees Fahrenheit. Water is vaporized on contact. If this Pokémon is caught in the rain, the raindrops instantly turn into steam, cloaking the area in a thick fog.",210 in stock,3917,"Lava, Pokemon","Flame Body, Lava, magcargo",https://scrapeme.live/shop/Magcargo/
14,Swinub,£132.00,Swinub roots for food by rubbing its snout against the ground. Its favorite food is a mushroom that grows under the cover of dead grass. This Pokémon occasionally roots out hot springs.,Swinub roots for food by rubbing its snout against the ground. Its favorite food is a mushroom that grows under the cover of dead grass. This Pokémon occasionally roots out hot springs.,250 in stock,8647,"Pig, Pokemon","Oblivious, Pig, swinub",https://scrapeme.live/shop/Swinub/
14,Piloswine,£84.00,Piloswine is covered by a thick coat of long hair that enables it to endure the freezing cold. This Pokémon uses its tusks to dig up food that has been buried under ice.,Piloswine is covered by a thick coat of long hair that enables it to endure the freezing cold. This Pokémon uses its tusks to dig up food that has been buried under ice.,276 in stock,4003,"Pokemon, Swine","Oblivious, piloswine, Swine",https://scrapeme.live/shop/Piloswine/
14,Corsola,£27.00,"Clusters of Corsola congregate in warm seas where they serve as ideal hiding places for smaller Pokémon. When the water temperature falls, this Pokémon migrates to the southern seas.","Clusters of Corsola congregate in warm seas where they serve as ideal hiding places for smaller Pokémon. When the water temperature falls, this Pokémon migrates to the southern seas.",162 in stock,5281,"Coral, Pokemon","Coral, corsola, Natural Cure",https://scrapeme.live/shop/Corsola/
14,Remoraid,£122.00,"Remoraid sucks in water, then expels it at high velocity using its abdominal muscles to shoot down flying prey. When evolution draws near, this Pokémon travels downstream from rivers.","Remoraid sucks in water, then expels it at high velocity using its abdominal muscles to shoot down flying prey. When evolution draws near, this Pokémon travels downstream from rivers.",46 in stock,4952,"Jet, Pokemon","Jet, remoraid, Sniper",https://scrapeme.live/shop/Remoraid/
14,Octillery,£94.00,"Octillery grabs onto its foe using its tentacles. This Pokémon tries to immobilize it before delivering the finishing blow. If the foe turns out to be too strong, Octillery spews ink to escape.","Octillery grabs onto its foe using its tentacles. This Pokémon tries to immobilize it before delivering the finishing blow. If the foe turns out to be too strong, Octillery spews ink to escape.",150 in stock,9000,"Jet, Pokemon","Jet, octillery, Sniper",https://scrapeme.live/shop/Octillery/
14,Delibird,£121.00,"Delibird carries its food bundled up in its tail. There once was a famous explorer who managed to reach the peak of the world’s highest mountain, thanks to one of these Pokémon sharing its food.","Delibird carries its food bundled up in its tail. There once was a famous explorer who managed to reach the peak of the world’s highest mountain, thanks to one of these Pokémon sharing its food.",141 in stock,6280,"Delivery, Pokemon","delibird, Delivery, Vital Spirit",https://scrapeme.live/shop/Delibird/
14,Mantine,£114.00,"On sunny days, schools of Mantine can be seen elegantly leaping over the sea’s waves. This Pokémon is not bothered by the Remoraid that hitches rides.","On sunny days, schools of Mantine can be seen elegantly leaping over the sea’s waves. This Pokémon is not bothered by the Remoraid that hitches rides.",195 in stock,3704,"Kite, Pokemon","Kite, mantine, Water Absorb",https://scrapeme.live/shop/Mantine/
14,Skarmory,£199.00,"Skarmory’s steel wings become tattered and bashed in from repeated battles. Once a year, the battered wings grow back completely, restoring the cutting edges to their pristine state.","Skarmory’s steel wings become tattered and bashed in from repeated battles. Once a year, the battered wings grow back completely, restoring the cutting edges to their pristine state.",102 in stock,1057,"Armor Bird, Pokemon","Armor Bird, Keen Eye, skarmory",https://scrapeme.live/shop/Skarmory/
14,Houndour,£144.00,Houndour hunt as a coordinated pack. They communicate with each other using a variety of cries to corner their prey. This Pokémon’s remarkable teamwork is unparalleled.,Houndour hunt as a coordinated pack. They communicate with each other using a variety of cries to corner their prey. This Pokémon’s remarkable teamwork is unparalleled.,184 in stock,7965,"Dark, Pokemon","Dark, Flash Fire, houndour",https://scrapeme.live/shop/Houndour/
